title,rating,category,address,Postal Code,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,imgUrl,placeUrl,latitude,longitude
TECHNIQ TRAINING,5,Gym,"43 Carpenter St, #03-01 Greatwood Building, Singapore 059922",059922,techniqtraining.com,+65 8322 0074,6:30AM–9PM,6:30AM–9PM,6:30AM–9PM,6:30AM–9PM,6:30AM–9PM,8:30AM–2PM,Closed,https://lh5.googleusercontent.com/p/AF1QipOx7t-UQXlbeq4dHCRmnLgm5nH8qHryTPxBGCEf=w408-h612-k-no,https://www.google.com/maps/place/TECHNIQ+TRAINING/data=!4m7!3m6!1s0x31da1988785f12d3:0xd1952569c8bf27dc!8m2!3d1.2877939!4d103.8480754!16s%2Fg%2F11p448drn8!19sChIJ0xJfeIgZ2jER3Ce_yGklldE,1.2878125,103.8480625
Pom Pi Pi Functional Fitness & Personal Training,5,Gym,"69 Circular Rd, #02-01, Singapore 049423",049423,squareone.com.sg,,12–9PM,12–9PM,12–9PM,12–9PM,12–9PM,9AM–12PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMlFwpWHSLxV6-88qsBRSc8-rx-5evRko2ymVdN=w426-h240-k-no,https://www.google.com/maps/place/Pom+Pi+Pi+Functional+Fitness+%26+Personal+Training/data=!4m7!3m6!1s0x31da19f7e73ed9d9:0x233f39de348c2ae7!8m2!3d1.2864852!4d103.8490558!16s%2Fg%2F11p67mzzp2!19sChIJ2dk-5_cZ2jER5yqMNN45PyM,1.2864375,103.8490625
Energia Fitness Club,4.2,Gym,"30 Merchant Road #04-11/12 Riverside Point, Singapore 058282",058282,http://www.energiafitness.sg/,+65 6226 2777,3–7PM,7AM–5PM,7AM–5PM,7AM–5PM,"7AM–12PM, 3:01–7PM",Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipP9yFekpytljqXsIQioKUw2NEIQMNhT2Ni6dwux=w408-h270-k-no,https://www.google.com/maps/place/Energia+Fitness+Club/data=!4m7!3m6!1s0x31da199ffcf02b23:0x43f10c84d20664c0!8m2!3d1.2892694!4d103.8442408!16s%2Fg%2F1thv_p7k!19sChIJIyvw_J8Z2jERwGQG0oQM8UM,1.2893125,103.8441875
FaMA - Fitness and Martial Arts,4.8,Martial arts school,"30 Prinsep St, #03-01, Singapore 188647",188647,https://www.famafit.com/,+65 6352 0992,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,8:30AM–5PM,8:30AM–5PM,https://lh5.googleusercontent.com/p/AF1QipNdKh-k4x6rzpy-cJXo-02YmumIz_6z-KeLue3X=w408-h272-k-no,https://www.google.com/maps/place/FaMA+-+Fitness+and+Martial+Arts/data=!4m7!3m6!1s0x31da199ff5ff55a3:0x89346d5a66ead8bc!8m2!3d1.2990919!4d103.8492564!16s%2Fg%2F11b_2n6vr4!19sChIJo1X_9Z8Z2jERvNjqZlptNIk,1.2990625,103.8493125
Habit SG,5,Gym,"33a Hongkong St, Level 2, Singapore 059672",059672,chrome-error://chromewebdata/,+65 6252 3254,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,8AM–2PM,Closed,https://lh5.googleusercontent.com/p/AF1QipOLP36DzScPg5ddoH1RW5UODtcTzvmFqQSafNlX=w408-h544-k-no,https://www.google.com/maps/place/Habit+SG/data=!4m7!3m6!1s0x31da190ae3533c5b:0x4b002e381a64cc90!8m2!3d1.287462!4d103.84716!16s%2Fg%2F11c31qt1hf!19sChIJWzxT4woZ2jERkMxkGjguAEs,1.2874375,103.8471875
Anytime Fitness Boon Keng,4.1,Gym,"294A Lavender St., Singapore 338807",338807,https://anytime-fitness-boon-keng.business.site/?utm_source=gmb&utm_medium=referral,+65 6974 6898,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOgY-4CbhrLH_87wCZ2BC1vVWyGKNvYLzjPVi1Y=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness+Boon+Keng/data=!4m7!3m6!1s0x31da19a417f552f9:0x226dc16935df1a57!8m2!3d1.3148188!4d103.8599656!16s%2Fg%2F11ghn7f2jm!19sChIJ-VL1F6QZ2jERVxrfNWnBbSI,1.3148125,103.8599375
Division Athletics,4.8,Gym,"78 Shenton Way, B1-01, Singapore 079120",079120,https://www.divisionathletics.sg/,+65 8183 7453,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,8:30AM–4PM,8:30AM–4PM,https://lh5.googleusercontent.com/p/AF1QipNPR8UMxXI5IS386p8RiThkP_R6lxf45R1Sj2Sp=w408-h544-k-no,https://www.google.com/maps/place/Division+Athletics/data=!4m7!3m6!1s0x31da192860f4b30f:0x8ec5b16af255bb61!8m2!3d1.2731808!4d103.8453116!16s%2Fg%2F11pr1_w7nz!19sChIJD7P0YCgZ2jERYbtV8mqxxY4,1.2731875,103.8453125
Fitness First - Capital Tower,4,Gym,"168 Robinson Rd, #09-01 Capital Tower, Singapore 068912",068912,fitnessfirst.com.sg,+65 6713 9120,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,7AM–7PM,Closed,https://lh5.googleusercontent.com/p/AF1QipP5x6lIIlj_HhZCYnOOsd6h7KfL1KrPiRq9dy35=w408-h306-k-no,https://www.google.com/maps/place/Fitness+First+-+Capital+Tower/data=!4m7!3m6!1s0x31da1912fea3eefd:0x3f0d31c70f50b8e5!8m2!3d1.278047!4d103.8474288!16s%2Fg%2F11b67kx_t_!19sChIJ_e6j_hIZ2jER5bhQD8cxDT8,1.2780625,103.8474375
Ritual Gym Tiong Bahru,5,Gym,"66 Eng Watt St, #01-06, Singapore 160066",160066,https://www.ritualgym.com/,+65 6223 0211,"6:30–10:30AM, 4:30–8:30PM","6:30–10:30AM, 4:30–8:30PM","6:30–10:30AM, 4:30–8:30PM","6:30–10:30AM, 4:30–8:30PM","6:30–10:30AM, 4:30–8:30PM",9AM–6PM,9AM–6PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZSDI0B5BzXtzF5gIYOyyYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.336452&pitch=0&thumbfov=100,https://www.google.com/maps/place/Ritual+Gym+Tiong+Bahru/data=!4m7!3m6!1s0x31da195ff4896cbd:0xf9fcf9e02c198fd8!8m2!3d1.2835875!4d103.8328592!16s%2Fg%2F11rhsjj5qn!19sChIJvWyJ9F8Z2jER2I8ZLOD5_Pk,1.2835625,103.8328125
Virgin Active Duo Galleria,3.8,Gym,"7 Fraser St, #01-09 Duo Galleria, Singapore 189356",189356,https://www.virginactive.com.sg/,+65 6911 0570,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,8AM–8PM,8AM–8PM,https://lh5.googleusercontent.com/p/AF1QipMGXPQnjFIAXSVGewqS3FjbKtv-XKB3MVARTYWM=w408-h272-k-no,https://www.google.com/maps/place/Virgin+Active+Duo+Galleria/data=!4m7!3m6!1s0x31da19c419ace5c5:0x285d2a97c65178c2!8m2!3d1.3000567!4d103.8585038!16s%2Fg%2F11ghn7s6f4!19sChIJxeWsGcQZ2jERwnhRxpcqXSg,1.3000625,103.8585625
1nfinity Gym,5,Gym,"125 Bukit Merah Lane 1, #01-172 beside Monica Florist, Singapore 150125",150125,,,7AM–11PM,7AM–11PM,7AM–11PM,7AM–11PM,7AM–11PM,7AM–11PM,7AM–11PM,https://lh5.googleusercontent.com/p/AF1QipOQ6v1QOWy2m307NJiVhTPY7b3uKgRPun7Gonih=w426-h240-k-no,https://www.google.com/maps/place/1nfinity+Gym/data=!4m7!3m6!1s0x31da1b2664081131:0xd982e6251e4c6018!8m2!3d1.2859148!4d103.8030157!16s%2Fg%2F11j2074021!19sChIJMREIZCYb2jERGGBMHiXmgtk,1.2859375,103.8030625
Ministry of Fitness,4.9,Gym,"06-01 Telok Ayer Street Annex B (Above Amoy Food Centre, Mnd Building, Singapore 069111",069111,https://www.ministryoffitnesssg.com/,,7AM–8:30PM,7AM–8:30PM,7AM–8:30PM,7AM–8:30PM,7AM–7:30PM,7AM–6PM,9AM–12AM,https://lh5.googleusercontent.com/p/AF1QipP7KeufUPGnibSLxNnyMADdNqetwVV8ast9hmCu=w408-h272-k-no,https://www.google.com/maps/place/Ministry+of+Fitness/data=!4m7!3m6!1s0x31da19e0fbadde85:0xeb4753bf53c941d4!8m2!3d1.2788245!4d103.8466406!16s%2Fg%2F11h1kv_2gx!19sChIJhd6t--AZ2jER1EHJU79TR-s,1.2788125,103.8466875
Flex Fitness,5,Personal trainer,"292 River Valley Rd, Singapore 238333",238333,flexfitness.sg,+65 8042 1772,5AM–10PM,5AM–10PM,5AM–10PM,5AM–10PM,5AM–10PM,5AM–10PM,5AM–10PM,https://lh5.googleusercontent.com/p/AF1QipNSDX_K7y8jTO-kkItaOB9nb3NMZuZypfnZavud=w408-h408-k-no,https://www.google.com/maps/place/Flex+Fitness/data=!4m7!3m6!1s0x31da3d20315d8ebf:0x2c6f8b81855eef0e!8m2!3d1.2953014!4d103.8416526!16s%2Fg%2F11mx3fc3kx!19sChIJv45dMSA92jERDu9ehYGLbyw,1.2953125,103.8416875
Pulse Lab,5,Gym,"1 Aliwal St, Level 3 unit 1B, Singapore 199894",199894,pulselab.sg,+65 6291 0242,8AM–9PM,9AM–9PM,8AM–9PM,8AM–9PM,8AM–9PM,9AM–3PM,9AM–3PM,https://lh5.googleusercontent.com/p/AF1QipP98gwGRxhEqBVYrVs088R53k8DSJaDo-LXJZ8c=w408-h544-k-no,https://www.google.com/maps/place/Pulse+Lab/data=!4m7!3m6!1s0x31da19b169a01853:0x9a6ebbccec1f2d93!8m2!3d1.3017603!4d103.8613221!16s%2Fg%2F11fx8yhf3q!19sChIJUxigabEZ2jERky0f7My7bpo,1.3018125,103.8613125
Anytime Fitness Bedok South Bedok CC,4.6,Gym,"850 New Upper Changi Rd, #02-22, Singapore 467352",467352,https://www.anytimefitness.sg/,+65 8809 2291,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipNTCKduhu4g9VRnW8IiWet_LPIuCoN9alEBzQJq=w408-h272-k-no,https://www.google.com/maps/place/Anytime+Fitness+Bedok+South+Bedok+CC/data=!4m7!3m6!1s0x31da239c3f7fea35:0x7b4ee0d41ea41935!8m2!3d1.3243404!4d103.9360962!16s%2Fg%2F11j00pyxj5!19sChIJNep_P5wj2jERNRmkHtTgTns,1.3243125,103.9360625
Genesis Gym,4.8,Personal trainer,"10, Blk C Winstedt Rd, #01-15, Singapore 227977",227977,https://genesisgym.com.sg/personal-training-newton-novena-orchard/,+65 9337 4188,"7:30AM–12:30PM, 5–9PM",5–9PM,"7:30AM–12:30PM, 5–9PM",5–9PM,"7:30AM–12:30PM, 5–9PM",9AM–1PM,Closed,https://lh5.googleusercontent.com/p/AF1QipO93dqFefKuhDrCsu_rF38LmOU0QIDhda0cJv0f=w408-h270-k-no,https://www.google.com/maps/place/Genesis+Gym/data=!4m7!3m6!1s0x31da196cd7e6a2a7:0xdd07d32a70203f5f!8m2!3d1.3101947!4d103.8417144!16s%2Fg%2F11_f46g4y!19sChIJp6Lm12wZ2jERXz8gcCrTB90,1.3101875,103.8416875
Anytime Fitness Balestier,4.2,Gym,"288 Balestier Road Balestier, Central, Singapore 329731",329731,anytimefitness.sg,+65 8714 9366,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOft-pDbNE_08YaAbs6v9x65vEjfhclf1jLJOIg=w630-h240-k-no,https://www.google.com/maps/place/Anytime+Fitness+Balestier/data=!4m7!3m6!1s0x31da19d972f4e17b:0x2270760aa2f051c5!8m2!3d1.3228626!4d103.8528042!16s%2Fg%2F11btyv6_gg!19sChIJe-H0ctkZ2jERxVHwogp2cCI,1.3228125,103.8528125
One Wellness Fitness Club,4.3,Fitness center,"247A / 247B Victoria Street, Bugis, Singapore 188033",188033,onewellness.com.sg,+65 6221 9663,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–7:30PM,10AM–7:30PM,https://lh5.googleusercontent.com/p/AF1QipOC_63nfHYgZ5tiBBmNPHCmqeLK1HGBYIxIj2sB=w408-h306-k-no,https://www.google.com/maps/place/One+Wellness+Fitness+Club/data=!4m7!3m6!1s0x100401515b0e5d03:0x59759a14e9ef019f!8m2!3d1.300463!4d103.855304!16s%2Fg%2F11b6ljfknr!19sChIJA10OW1EBBBARnwHv6RSadVk,1.3004375,103.8553125
V FIT Singapore,5,Gym,"14 Mohamed Sultan Rd, Singapore 238963",238963,,+65 6732 0996,11AM–10:30PM,11AM–10:30PM,11AM–10:30PM,11AM–10:30PM,11AM–10:30PM,12–5PM,12–5PM,https://lh5.googleusercontent.com/p/AF1QipOrKUCNGELSaW18tit9G-QG1opWYAPtsrG_K71U=w408-h272-k-no,https://www.google.com/maps/place/V+FIT+Singapore/data=!4m7!3m6!1s0x31da1952ebf03c13:0xb6354197c343bc4e!8m2!3d1.2936253!4d103.8416586!16s%2Fg%2F11gl2181xx!19sChIJEzzw61IZ2jERTrxDw5dBNbY,1.2936875,103.8416875
Ascend Fitness,5,Gym,"Basement 1, 1 Orchard Rd, YMCA, Singapore 238824",238824,https://www.ascendfitness-sg.com/,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPZ13kjWI6fbCe66ciffbvWAnF32YkjHR9U7K-x=w408-h544-k-no,https://www.google.com/maps/place/Ascend+Fitness/data=!4m7!3m6!1s0x31da19b906cf6c75:0xd229d8fc289faa07!8m2!3d1.2975672!4d103.8480065!16s%2Fg%2F11rpdgnp1s!19sChIJdWzPBrkZ2jERB6qfKPzYKdI,1.2975625,103.8480625
Rasa Fitness & Dance Academy,4.6,Gym,"3 Coleman Street Peninsula Shopping Centre, #02-19, Singapore 179804",179804,https://www.rasafitnessdance.com/,+65 9673 6269,6:30–9:30PM,7:30AM–9PM,7:30AM–9PM,6:30–9PM,7:30AM–9PM,11AM–2:30PM,10:30AM–3:30PM,https://lh5.googleusercontent.com/p/AF1QipNNjgd296ChfIEo17pcrxUk_3SAikm9pjoB76GU=w408-h544-k-no,https://www.google.com/maps/place/Rasa+Fitness+%26+Dance+Academy/data=!4m7!3m6!1s0x31da19a12e1b59b5:0xb7ca596edb1d4769!8m2!3d1.2920309!4d103.8500724!16s%2Fg%2F11c59wrrcp!19sChIJtVkbLqEZ2jERaUcd225Zyrc,1.2920625,103.8500625
Amore Fitness & Define,4.8,Gym,"205 Hougang Street 21, #03-31/32/33 Heartland Mall, Singapore 530205",530205,https://amorefitness.com.sg/,+65 6285 1822,9AM–10PM,9AM–10PM,9AM–10PM,9AM–10PM,9AM–10PM,9AM–6:30PM,9AM–6:30PM,https://lh5.googleusercontent.com/p/AF1QipOzYHmQ-2sqSqIVsoEMebQ6yOrKsOs1aRxV_8UG=w408-h408-k-no,https://www.google.com/maps/place/Amore+Fitness+%26+Define/data=!4m7!3m6!1s0x31da17b3f9b9dfb9:0x1a87bd7a85fd37c7!8m2!3d1.3594651!4d103.884984!16s%2Fg%2F1vxfxp8q!19sChIJud-5-bMX2jERxzf9hXq9hxo,1.3594375,103.8849375
True Fitness,3.3,Fitness center,"9 Raffles Blvd, Singapore 039596",039596,truefitness.com.sg,+65 6820 9000,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,8AM–8PM,8AM–8PM,https://lh5.googleusercontent.com/p/AF1QipO_5pZ9RpIwCsyDSe6ts9kk1qzvfgsA_wCsud-j=w408-h255-k-no,https://www.google.com/maps/place/True+Fitness/data=!4m7!3m6!1s0x31da19a8b8f24383:0x7742b651eec15850!8m2!3d1.2927975!4d103.8598417!16s%2Fg%2F1trtrv5z!19sChIJg0PyuKgZ2jERUFjB7lG2Qnc,1.2928125,103.8598125
Senior Gym | Fitness Classes by NTUC Health @ ActiveSG Gym - Serangoon Central,3.9,Gym,"264 Serangoon Central, #01-207, Singapore 550264",550264,https://ntuchealth.sg/active-ageing/services/senior-gym/?utm_campaign=gmbwebsite&utm_source=gmb&utm_medium=organic&utm_content=circuittrainingsrg,+65 9028 2440,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipN9rVLpWNvrIXGYevoXQrBHn8v-kAECH5H91YvM=w408-h306-k-no,https://www.google.com/maps/place/Senior+Gym+%7C+Fitness+Classes+by+NTUC+Health+@+ActiveSG+Gym+-+Serangoon+Central/data=!4m7!3m6!1s0x31da17a6f58f952b:0x1cf13f3a22ef4fd!8m2!3d1.3524424!4d103.8720101!16s%2Fg%2F11fy_67fs8!19sChIJK5WP9aYX2jER_fQuovMTzwE,1.3524375,103.8720625
Evolve MMA (Clarke Quay Central),4.9,Martial arts school,"6, #04-18 Eu Tong Sen St, Clarke Quay Central, Singapore 059817",059817,https://evolve-mma.com/locations/evolve-clarke-quay-central/,+65 6226 2150,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,8AM–8PM,8AM–8PM,https://lh5.googleusercontent.com/p/AF1QipOUGGjtpYHIuPBAlm57AJrqR31UmjLnregCD6tS=w408-h272-k-no,https://www.google.com/maps/place/Evolve+MMA+(Clarke+Quay+Central)/data=!4m7!3m6!1s0x31da1968476f6047:0x6505af2baf6cde67!8m2!3d1.2893732!4d103.8470971!16s%2Fg%2F11h_k2bbq1!19sChIJR2BvR2gZ2jERZ95sryuvBWU,1.2893125,103.8470625
Foxgloves Fight Gym,5,Boxing gym,"9 Purvis St, #05-02, Singapore 188588",188588,foxglovesfightgym.com,,12–9:30PM,12–9:30PM,12–9:30PM,12–9:30PM,12–9:30PM,11AM–4PM,2–3:30PM,https://lh5.googleusercontent.com/p/AF1QipNI_6Y14a4q9LTQ2ghDplOZ_Uzjy60RtILqIpf3=w408-h271-k-no,https://www.google.com/maps/place/Foxgloves+Fight+Gym/data=!4m7!3m6!1s0x31da19ff176bed59:0xebb8c806552aaead!8m2!3d1.296639!4d103.8551483!16s%2Fg%2F11ph4c79ld!19sChIJWe1rF_8Z2jERra4qVQbIuOs,1.2966875,103.8551875
F45 Training Tanjong Pagar,4.8,Gym,"11 Keppel Rd, #01-02/03 ABI Plaza, Singapore 089057",089057,f45training.sg,+65 9880 3787,6:30AM–8:30PM,6:30AM–8:30PM,6:30AM–8:30PM,6:30AM–8:30PM,6:30AM–8:30PM,7:30AM–2PM,7:30–11AM,https://lh5.googleusercontent.com/p/AF1QipO2XeptlV6aHNSSCJocgv403ADIvHZJTauTiUkL=w408-h272-k-no,https://www.google.com/maps/place/F45+Training+Tanjong+Pagar/data=!4m7!3m6!1s0x31da1975513d1123:0x4b0112e15ad5df6a!8m2!3d1.2731951!4d103.8428677!16s%2Fg%2F11h3c328zx!19sChIJIxE9UXUZ2jERat_VWuESAUs,1.2731875,103.8428125
Virgin Active Tanjong Pagar,4.3,Gym,"7 Wallich St, #06-01, Singapore 078881",078881,virginactive.com.sg,+65 6908 8920,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,6:30AM–10:30PM,8AM–8PM,8AM–8PM,https://lh5.googleusercontent.com/p/AF1QipOQGSD6_zqYvDkU6UAffXhwG0npKTXv9PMANOfC=w408-h272-k-no,https://www.google.com/maps/place/Virgin+Active+Tanjong+Pagar/data=!4m7!3m6!1s0x31da191317211a55:0xc67999bdbed9404c!8m2!3d1.276859!4d103.845786!16s%2Fg%2F11csr1v8gr!19sChIJVRohFxMZ2jERTEDZvr2ZecY,1.2768125,103.8458125
The Gym Pod @ 163 Bukit Merah Central,4.8,Gym,"Blk 163 Bukit Merah Central, #03-3601, Singapore 150163",150163,thegympod.com,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOyKXxzUyBOWtOFuNu5opMON2ckHBlsLPnJffW_=w730-h240-k-no,https://www.google.com/maps/place/The+Gym+Pod+@+163+Bukit+Merah+Central/data=!4m7!3m6!1s0x31da1b27482df14d:0x6a1abcc9ca4b4134!8m2!3d1.2837099!4d103.8169903!16s%2Fg%2F11t31_wfc6!19sChIJTfEtSCcb2jERNEFLysm8Gmo,1.2836875,103.8169375
FITLUC,5,Personal trainer,"21A Keong Saik Rd., Singapore 089128",089128,https://www.fitluc.com/,+65 8812 0110,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–2PM,9AM–2PM,https://lh5.googleusercontent.com/p/AF1QipPasae7Z43G6-pUOW29FQ-wB0_PwfVraUdnyVc5=w426-h240-k-no,https://www.google.com/maps/place/FITLUC/data=!4m7!3m6!1s0x31da1907d8e14a37:0x5daebfc28f223976!8m2!3d1.2797566!4d103.841346!16s%2Fg%2F11fvjkklxt!19sChIJN0rh2AcZ2jERdjkij8K_rl0,1.2798125,103.8413125
REVOLT @ The Sail - Exclusive Personal Training Gym,5,Gym,"2 Marina Blvd, #02-01 The Sail, Singapore 018987",018987,https://www.revoltgym.com/,+65 8792 0766,6AM–9PM,6AM–9PM,6AM–9PM,6AM–9PM,6AM–9PM,9AM–6PM,9AM–6PM,https://lh5.googleusercontent.com/p/AF1QipNmrk0GX2LwbZMQ5VUBrUYcmhMuj01s2KadVfJ0=w408-h272-k-no,https://www.google.com/maps/place/REVOLT+@+The+Sail+-+Exclusive+Personal+Training+Gym/data=!4m7!3m6!1s0x31da195901cfffc1:0x25433cd7f88845ff!8m2!3d1.2812957!4d103.8528524!16s%2Fg%2F11fk1rj6n0!19sChIJwf_PAVkZ2jER_0WI-Nc8QyU,1.2813125,103.8528125
STILL Boxing,4.7,Boxing gym,"6A Shenton Way, #B1-06 OUE Downtown Gallery, Singapore 068809",068809,https://www.still-group.com/,,"11AM–2PM, 5:30–9PM","8:30AM–2PM, 5:30–9PM","11AM–2PM, 5:30–9PM","8:30AM–2PM, 5:30–9PM","11AM–2PM, 5:30–9PM",9AM–4PM,9AM–4PM,https://lh5.googleusercontent.com/p/AF1QipMEtDixBrVK6HodYRoGOrax-lNiJDTC4W9GS2PK=w426-h240-k-no,https://www.google.com/maps/place/STILL+Boxing/data=!4m7!3m6!1s0x31da1913a5779a8b:0x845aad796a2a172a!8m2!3d1.2783301!4d103.8492953!16s%2Fg%2F11c1qy8y1y!19sChIJi5p3pRMZ2jERKhcqanmtWoQ,1.2783125,103.8493125
Anytime Fitness Tampines Central,4.7,Gym,"866A Tampines Street 83, #03-10 Central Community Complex, Singapore 521866",521866,https://www.anytimefitness.sg/,+65 9623 2183,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPMuZT5XHpqUq1HUPYsb8CK7ss8z5u-ZDSNCVm-=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness+Tampines+Central/data=!4m7!3m6!1s0x31da3d5964bb1e93:0x28efea043109356a!8m2!3d1.3553724!4d103.9344296!16s%2Fg%2F11qr7dwg2k!19sChIJkx67ZFk92jERajUJMQTq7yg,1.3553125,103.9344375
Green Curve SG EcoGym,5,Gym,"104 Amoy St, #03-01 MailBox 104 B, Singapore 069924",069924,https://www.greencurvesg.com.sg/,+65 9005 0489,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipM2MvEHlSjElfmCT9ZW-IXuJR-syW50jFpA0ohD=w408-h290-k-no,https://www.google.com/maps/place/Green+Curve+SG+EcoGym/data=!4m7!3m6!1s0x31da19a223bf3435:0x4ea3b6d09ba52067!8m2!3d1.281748!4d103.847368!16s%2Fg%2F11fm4j6qpl!19sChIJNTS_I6IZ2jERZyClm9C2o04,1.2816875,103.8473125
Gold's Gym,5,Personal trainer,"222 River Valley Rd, Singapore 238280",238280,goldsgym.com.sg,+65 8153 7888,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,https://lh5.googleusercontent.com/p/AF1QipO-PHVEidYZT_l0z1MaMMbBtykEmJpH1LK4yQXj=w408-h282-k-no,https://www.google.com/maps/place/Gold's+Gym/data=!4m7!3m6!1s0x31da1914a586f057:0xc15e01946562efd2!8m2!3d1.2938412!4d103.8426053!16s%2Fg%2F11fjsgfg6k!19sChIJV_CGpRQZ2jER0u9iZZQBXsE,1.2938125,103.8425625
F45 River Valley,4.9,Gym,"372 River Valley Rd, Singapore 248280",248280,https://f45training.sg/rivervalley/home,+65 9460 0480,6AM–8PM,6AM–8PM,6AM–8PM,6AM–8PM,6AM–8PM,8–11AM,8AM–12PM,https://lh5.googleusercontent.com/p/AF1QipNWwNQsXEWRwtDeFFo_qN5939qdNaFaqbpj7DG8=w408-h240-k-no-pi-0-ya30.691465-ro-0-fo100,https://www.google.com/maps/place/F45+River+Valley/data=!4m7!3m6!1s0x31da1984feeaef0d:0xe1af6f85a860857e!8m2!3d1.2958887!4d103.8305065!16s%2Fg%2F11dxldnpqm!19sChIJDe_q_oQZ2jERfoVgqIVvr-E,1.2959375,103.8305625
BBOUNCE,4.7,Gym,"176 Orchard Rd, #06 - 09, Singapore 238843",238843,https://www.bbouncestudio.com/,+65 6262 2272,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–2PM,10AM–2PM,https://lh5.googleusercontent.com/p/AF1QipORdZnZWi8T9qq5YQh98VYbAbQDKY-I4AUY8YzN=w408-h306-k-no,https://www.google.com/maps/place/BBOUNCE/data=!4m7!3m6!1s0x31da1996cf266865:0x7089b03e9415240b!8m2!3d1.3016709!4d103.8395778!16s%2Fg%2F11c31xpbjx!19sChIJZWgmz5YZ2jERCyQVlD6wiXA,1.3016875,103.8395625
Gold's Gym Personal Training - Bugis,4.8,Personal trainer,"21 Bali Ln, Singapore 189857",189857,https://www.goldsgym.com.sg/,+65 8153 7888,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipNhQAbbao33RZs757G3NOrAXHyB0SunRVCWNlCU=w408-h272-k-no,https://www.google.com/maps/place/Gold's+Gym+Personal+Training+-+Bugis/data=!4m7!3m6!1s0x31da19a569fe4f11:0xa6710a313805407d!8m2!3d1.3009203!4d103.8586299!16s%2Fg%2F11b6b2fwsp!19sChIJEU_-aaUZ2jERfUAFODEKcaY,1.3009375,103.8586875
Elevate Performance Gym,5,Gym,"3 Neil Rd, Singapore 088805",088805,https://www.elevateperformancegym.com/,+65 8879 6885,6AM–9PM,6AM–9PM,6AM–9PM,6AM–9PM,6AM–9PM,6AM–12PM,6AM–12PM,https://lh5.googleusercontent.com/p/AF1QipNnVpWrKg1ztWqoyoHyHi0t2TM_QYf9Tnq7asaI=w427-h240-k-no,https://www.google.com/maps/place/Elevate+Performance+Gym/data=!4m7!3m6!1s0x31da19fca0e8817d:0x88eaaf6c8907a497!8m2!3d1.2801876!4d103.8437397!16s%2Fg%2F11swqw8kf9!19sChIJfYHooPwZ2jERl6QHiWyv6og,1.2801875,103.8436875
